16.95090289,16.76984221,16.03092264,5.963858629,0.09108587,10.07226909,3.283568517,0,0
17.00559383,16.02838934,16.89212089,3.756965742,0.001216588,10.91804142,3.965315086,0,0
17.04020592,17.40934791,15.48540833,3.202774134,0.061946785,10.88937495,4.469048444,0,0
17.07119731,14.17394924,17.00198494,2.340149488,0.22249661,12.12907671,4.947299806,0,0
17.11035126,10.46565013,14.29117492,1.433962837,0.522516884,13.6337702,6.627514129,0,0
17.1517904,5.996944435,14.23980825,0.697023699,0.875193451,12.67239567,6.408616381,0,0
17.17009479,3.654247663,12.73218264,0.511880191,1.103052559,12.95859671,6.467160871,0,0
17.1845425,2.861793184,11.66745552,0.310938311,1.357521387,14.7914964,6.715225405,0,0
17.19536525,1.800444453,10.559404,0.230736447,1.560412768,13.76492177,7.203125777,0,0
17.23174913,0.226365234,9.502898176,0.027264204,2.23998355,16.87430191,7.512006347,0,0
17.25042992,0.000125716,8.501392019,1.2929E-05,2.4350104,14.95616679,7.995595796,0,0
17.27336466,0.400966575,7.665255905,0.04304935,3.013020562,16.8590986,8.779137791,0,0
17.30579975,2.158044218,5.763742402,0.239996515,3.552888218,15.706824,10.48396393,0,0
17.35911544,7.053502922,3.108346851,0.942352654,5.231291636,16.00842208,10.71818845,0,0
17.37478527,8.611019001,2.679599565,1.257386058,5.292236604,17.90225192,10.29930382,0,0
17.40158035,12.38972684,1.767450454,1.602219619,5.713220439,16.61009604,10.51545012,0,0
17.41797688,12.9064873,1.038913188,1.92278077,6.960037038,17.89399464,12.2070694,0,0
17.46165747,16.1211133,0.234035937,3.334152082,7.168776696,17.08603108,12.45515334,0,0
17.47420511,17.70732703,0.113189391,3.289989986,8.417141577,16.11219182,12.93982658,0,0
17.4979582,16.04868901,0.000656641,3.935106197,8.996772716,16.56320481,13.52207173,0,0
17.51531231,17.82578299,0.037972809,5.326555284,8.693916082,16.73729866,12.79341934,0,0
17.55650793,13.95645787,0.538263245,6.158087414,10.12785342,17.9641136,12.91169317,0,0
17.6057627,11.32888702,1.791473859,8.379419283,11.7483906,17.60437486,13.58450741,0,0
17.6185955,9.504809562,2.273108951,8.663738867,12.41401821,18.72844251,14.60755781,0,0
17.65948986,4.822040858,3.712852448,9.188718912,14.34918686,15.75042899,16.8047789,0,0
17.70813342,1.196109693,6.097521074,11.05589642,15.20344211,16.42933884,14.5615591,0,0
17.74877863,0.001123583,8.634261851,12.25207102,16.08776304,15.86014214,15.60727482,0,0
17.79390379,1.223835335,11.1333801,15.61925922,17.04192238,13.97502615,18.16798744,0,0
17.83246271,4.759084335,12.21483067,14.47925307,16.72484413,14.46721644,16.74762151,0,0
17.88301539,9.732809505,14.7314756,16.2598877,16.18376155,13.80985052,18.68904889,0,0
17.91546117,14.11558034,15.17045808,17.53348489,17.04826064,12.84262277,16.70446267,0,0
17.94618374,16.82376414,16.99674157,18.60131732,18.38767879,14.12610955,19.04864555,0,0
17.98364343,17.50307967,16.46690567,17.85910245,17.21298913,10.90853145,17.26072341,0,0
18.02732175,16.8288334,17.74550292,19.58228342,18.58151523,11.72658918,17.87913668,0,0
18.03793842,15.76558606,17.19254623,17.56311716,17.30160033,10.16553139,19.17229925,0,0
18.07389671,15.39804654,17.26155147,19.14239919,16.31301233,10.75271039,16.68808863,0,0
18.08090027,13.79258008,15.24485501,17.06710136,16.57292883,10.17852541,17.52776405,0,0
18.11295864,9.876651131,16.83396276,16.60382628,16.97572273,9.099358033,17.51350515,0,0
18.13615939,8.280409851,14.17236011,15.82252597,16.50885858,8.970859928,17.59550863,0,0
18.15894291,5.676050179,14.07475416,17.81526493,16.32502859,8.394007951,18.87984083,0,0
18.20038168,1.58443358,11.51250923,14.54543975,14.8183472,6.994254821,16.3729609,0,0
18.24702323,0.006314685,10.04749742,15.16156098,16.76702438,5.997426376,17.8004486,0,0
18.27920526,0.585566906,7.170638221,13.3843044,14.48934645,6.104434999,15.70235166,0,0
18.30839157,2.582548352,6.307522752,11.21612765,15.41009501,5.001251206,16.30609302,0,0
18.35864948,6.66595524,3.333925383,9.452117805,13.5363478,3.951514215,15.68882291,0,0
18.3718293,9.155616221,2.813547826,9.358747346,13.44085288,3.789722632,15.64456756,0,0
18.4106814,13.16849578,1.514354057,7.692505872,11.66221185,2.921660122,13.9699537,0,0
18.45244258,17.61292862,0.38959607,6.034321365,10.52032554,2.293339937,14.46335725,0,0
18.50058408,19.11695538,6.47341E-05,4.322368893,9.118818668,1.600292314,13.44875908,0,0
18.5313097,16.44440142,0.163698275,3.806271062,8.443833758,1.443218976,12.77087022,0,0
18.55721178,15.90579434,0.59519328,2.655328806,7.396417977,1.136174957,11.75389604,0,0
18.59178561,12.23816549,1.428130563,2.025949743,6.326845685,0.732832476,13.07109757,0,0
18.61812459,10.22093515,2.329548893,1.46952211,5.945662758,0.477844822,12.13443791,0,0
18.6441488,7.004679064,3.420808686,0.892538909,5.590514318,0.341120652,10.81109131,0,0
18.6701549,4.074809517,5.030728197,0.533164946,4.373659841,0.187861866,11.69475458,0,0
18.70301248,1.61462743,6.08206723,0.19083863,3.91598945,0.065572286,11.00389368,0,0
18.72127841,0.588761855,8.321697595,0.072775924,3.166683563,0.024899063,9.155399591,0,0
18.76803635,0.260306794,10.73552927,0.02503085,2.595287847,0.01016997,8.982969169,0,0
18.79267823,1.359603533,11.47822726,0.142714369,1.830211144,0.050025158,9.266332158,0,0
18.80935602,2.639094915,12.24328077,0.278900589,1.533648443,0.101615461,8.621376702,0,0
18.85749999,7.763025074,14.14570748,0.932254748,0.837740327,0.326438122,7.964928447,0,0
18.9036495,13.50432433,16.85858859,1.923272619,0.431351062,0.712851481,6.38758536,0,0
18.94897923,18.48509477,16.9793463,2.984913038,0.127216932,1.160793572,5.418908503,0,0
18.98150825,18.24138721,20.49499255,4.218213926,0.017077826,1.656628032,5.147475536,0,0
18.99139699,18.05442515,17.65705544,4.597095058,0.003345419,1.669783721,4.726786145,0,0
19.02663473,18.25411063,20.2104375,5.525087387,0.035574689,2.392664519,4.561722954,0,0
19.06158833,16.76492867,19.7786392,6.802908612,0.172628226,2.958489898,3.407580313,0,0
19.10565062,11.63996712,18.69848124,9.096845955,0.505120186,3.473971434,2.794551249,0,0
19.12242311,10.25155798,17.76041186,9.845140071,0.682934442,4.034792711,2.741763196,0,0
19.13589313,8.711439154,15.72006062,9.516588623,0.895933565,4.406234108,2.888254115,0,0
19.15067756,6.871305812,16.21795261,10.47957645,0.987646729,4.451845253,2.580897987,0,0
19.19429536,2.177012066,13.92749458,11.48487105,1.584982231,5.775510865,1.906805563,0,0
19.22645706,0.398464677,11.17119756,12.6044519,2.551955652,6.693087754,1.592765431,0,0
19.23599192,0.146786986,11.44152919,12.78564815,2.415663228,5.952167317,1.397333897,0,0
19.25241034,0.004284659,10.02137158,13.99388321,2.797853918,6.800423078,1.222868506,0,0
19.30702895,2.221129084,6.133948209,16.47257818,4.411620255,8.127091341,0.813894478,0,0
19.35121829,7.484335973,4.310927289,18.31991902,5.289944754,9.759596611,0.487446898,0,0
19.39204718,10.88210353,2.087520352,16.64631766,6.935597697,9.778067883,0.245605838,0,0
19.42083302,14.25978283,1.18825551,19.08237051,7.802460071,11.3262689,0.136510625,0,0
19.47527495,20.83432121,0.122787418,18.86507351,8.484445011,11.86502802,0.012084236,0,0
19.4926191,17.66973038,0.009487821,18.08340828,8.853247609,13.32652952,0.001053903,0,0
19.53789375,18.83655962,0.30125414,20.77474484,10.28062444,14.06172546,0.028516614,0,0
19.58718041,13.72008061,1.48037619,17.60939895,12.44260394,14.75883112,0.153660328,0,0
19.62657075,10.16385832,2.749966786,17.30713243,14.45287276,16.34546243,0.372735343,0,0
19.6623103,5.197417763,4.31600255,17.83459013,15.38978428,15.12231544,0.536275666,0,0
19.71713049,0.802468101,8.149377162,16.27966939,17.27458224,18.33287658,1.065140907,0,0
19.7688033,0.2576134,10.33856032,13.62174332,15.58479373,19.0697825,1.575299369,0,0
19.78809959,1.187084033,13.27604351,13.45969837,18.57907012,16.80854263,1.730091932,0,0
19.79562327,1.625282942,12.76761397,14.42788147,19.01753819,16.83619476,2.020854404,0,0
19.84180144,5.493363426,15.72632942,12.33826025,16.9210037,17.26216282,2.247714164,0,0
19.84845864,6.233691168,16.78502534,10.66029957,17.5080201,18.34237008,2.293621839,0,0
19.88134843,11.11677078,16.58119821,8.972671702,20.81208352,21.26340552,3.001242871,0,0
19.92855849,14.98009625,19.10596005,7.120864856,18.18098135,19.91584328,3.886796463,0,0
19.96887004,18.42892893,18.68750693,6.160805366,18.8687439,21.29169215,4.058136119,0,0
19.99954607,19.41721011,21.15488705,5.125328954,20.94859069,20.55870046,4.639173059,0,0
20.0214216,19.63746648,19.94396651,4.174168159,20.8986032,20.67294976,5.223547335,0,0
20.05344579,16.43620602,17.54854542,3.28193502,18.82734266,18.87250697,6.568700524,0,0
20.10437721,13.76718282,17.88197231,1.797568418,19.40923017,21.68497505,7.046207478,0,0
20.13840042,7.547730424,16.32933428,1.104604187,20.62503433,20.6517484,8.498212694,0,0
20.1919467,2.400157312,14.16803157,0.310120431,16.57884398,18.23353004,8.663030528,0,0
20.24587618,0.014289264,10.0883269,0.001535994,17.73869872,19.79733444,10.57656764,0,0
20.25617615,0.030640854,9.599552614,0.003067032,16.09185635,17.72128033,10.42691599,0,0
20.30760195,2.661223643,6.936962759,0.296376379,16.61218416,16.62974355,10.51068757,0,0
20.34003227,5.291046691,5.147245246,0.746916225,14.98193459,16.86915398,11.02623297,0,0
20.3659946,9.392779057,3.483794341,1.10130533,14.19826071,17.17259256,13.25664786,0,0
20.40078997,14.18106685,1.817692181,2.15400436,14.00106193,15.70365082,13.65000318,0,0
20.41499118,15.75958753,1.480563044,2.110461754,12.85244798,16.85187422,13.55109281,0,0
20.45009691,16.6773701,0.487727672,3.648029986,10.74266819,14.83992155,14.17713626,0,0
20.45700468,18.97840266,0.37854392,3.624584489,12.33794145,15.69360029,13.38871311,0,0
20.50103617,18.91560652,0.000205669,5.031839545,9.394086536,14.54325409,16.76122982,0,0
20.55229099,18.53832412,0.52103838,6.783045495,9.038881014,12.20707868,16.54142026,0,0
20.57512882,16.94527819,1.187662879,8.733175137,7.173216247,10.70604179,17.32365551,0,0
20.59256367,14.58285887,1.775326299,8.405901304,7.67627852,11.65568564,16.1714501,0,0
20.63817599,8.889251565,3.726616709,10.23989611,6.30450912,10.01578431,18.37802641,0,0
20.6649452,4.856217234,4.8114193,11.44334388,5.611840588,9.3323792,18.33518275,0,0
20.71965213,0.670157486,8.492641812,13.95231544,3.963930553,7.194482108,19.22018158,0,0
20.72875396,0.354498403,9.793516641,13.68697503,3.772152046,7.337986364,17.8065445,0,0
20.78134102,0.799350615,13.10906428,17.67148439,2.188204811,5.968371045,18.91150421,0,0
20.78957784,1.203919366,12.57567489,16.42270221,2.163739763,6.612676984,21.40004542,0,0
20.82648171,4.180788665,15.99167409,17.75742423,1.542672251,5.518873865,19.93756337,0,0
20.83658745,5.753038612,14.58144397,18.05335394,1.219541648,5.497329097,21.69544792,0,0
20.87225094,9.585534959,18.35991276,20.77405888,0.880693348,4.178649395,19.08236878,0,0
20.89057386,12.35040515,18.30360786,20.49536174,0.662734957,3.625845047,22.40150826,0,0
20.94434189,18.03195602,21.77212737,20.95135413,0.159016012,2.674331144,19.66077962,0,0
20.98762637,20.37151602,21.40118026,19.26977204,0.007237117,2.342260932,19.1926458,0,0
21.01426357,20.77701017,20.95533896,21.22635541,0.010833135,1.844059293,21.25855074,0,0
21.06386972,19.26911294,18.86132234,21.91220627,0.204420151,1.078967384,21.66007613,0,0
21.08621768,15.67171279,19.15324993,19.02185892,0.389923895,0.921798888,19.94625923,0,0
21.13733392,9.430598329,19.16373758,18.80211175,1.029451974,0.449940288,21.30080701,0,0
21.18366223,3.748983385,15.17115198,17.88107544,1.707714721,0.151391633,21.87653772,0,0
